path576,1566.71,3417.51,14.4108,4.24831
path578,1566.63,3428.57,14.411,4.24329
path580,1566.54,3439.63,14.4108,4.24843
path582,1566.46,3450.7,14.4108,4.24464
path584,1566.38,3461.76,14.4108,4.24831
path586,1566.3,3472.82,14.411,4.24329
path588,1566.29,3489.54,14.411,4.24329
path590,1566.21,3500.6,14.411,4.24831
path592,1566.38,3483.83,14.4108,4.24831
path594,1566.3,3494.89,14.411,4.24329
path596,1566.87,3383.56,14.411,4.24831
path598,1546.64,3503.23,53.8034,6.9047
path600,1536.57,716.333,149.24,23.5397
path602,528.375,100,1566.69,1074.96
path604,1536.57,542.715,265.355,24.9778
g606,1546.83,551.889,54.5356,54.5509
g608,1555.32,560.336,37.6034,37.6033
path610,1555.32,579.139,37.6034,0
path612,1574.12,560.336,0,37.6033
path614,1546.83,551.889,54.5356,54.5509
g616,1546.83,674.111,54.5356,54.5509
g618,1555.32,682.558,37.6034,37.6034
path620,1555.32,701.361,37.6034,0
path622,1574.12,682.558,0,37.6034
path624,1546.83,674.111,54.5356,54.5509
g626,1728.24,551.889,54.5356,54.5509
g628,1736.74,560.336,37.6034,37.6033
path630,1736.74,579.139,37.6034,0
path632,1755.54,560.336,0,37.6033
path634,1728.24,551.889,54.5356,54.5509
g636,1658.37,658.508,54.5356,54.5509
g638,1666.86,666.954,37.6033,37.6034
path640,1666.86,685.758,37.6033,0
path642,1685.66,666.954,0,37.6034
path644,1658.37,658.508,54.5356,54.5509
path646,1536.59,3371.01,344.514,48.7209
path648,1536.93,3343.49,1713.2,22.2515
path650,1536.57,2944.85,1734.12,172.527
path652,1817.42,3404.09,99.1703,15.0327
path654,1092.81,1813.75,444.592,326.312
path656,889.393,2105.33,395.976,350.934
path658,1536.57,2920.22,1734.29,25.3246
path660,2827.07,973.343,157.602,274.633
path662,1536.57,1878.18,265.355,24.978
path664,1536.57,2051.8,151.948,23.5398
g666,1546.83,1887.36,54.5356,54.5509
g668,1555.32,1895.8,37.6034,37.6034
path670,1555.32,1914.61,37.6034,0
path672,1574.12,1895.8,0,37.6034
path674,1546.83,1887.36,54.5356,54.5509
g676,1546.83,2009.58,54.5356,54.5509
g678,1555.32,2018.02,37.6034,37.6034
path680,1555.32,2036.83,37.6034,0
path682,1574.12,2018.02,0,37.6034
path684,1546.83,2009.58,54.5356,54.5509
g686,1728.24,1887.36,54.5356,54.5509
g688,1736.74,1895.8,37.6034,37.6034
path690,1736.74,1914.61,37.6034,0
path692,1755.54,1895.8,0,37.6034
path694,1728.24,1887.36,54.5356,54.5509
g696,1658.37,1993.97,54.5356,54.5509
g698,1666.86,2002.42,37.6033,37.6033
path700,1666.86,2021.22,37.6033,0
path702,1685.66,2002.42,0,37.6033
path704,1658.37,1993.97,54.5356,54.5509
path706,528.375,1435.42,1566.69,1074.96
g708,1546.83,2929.4,54.5356,54.5509
g710,1555.32,2937.84,37.6034,37.6034
path712,1555.32,2956.65,37.6034,0
path714,1574.12,2937.84,0,37.6034
path716,1546.83,2929.4,54.5356,54.5509
g718,1546.83,3051.62,54.5356,54.5509
g720,1555.32,3060.06,37.6034,37.6034
path722,1555.32,3078.87,37.6034,0
path724,1574.12,3060.06,0,37.6034
path726,1546.83,3051.62,54.5356,54.5509
g728,1728.24,2929.4,54.5356,54.5509
g730,1736.74,2937.84,37.6034,37.6034
path732,1736.74,2956.65,37.6034,0
path734,1755.54,2937.84,0,37.6034
path736,1728.24,2929.4,54.5356,54.5509
g738,1658.37,3036.01,54.5356,54.5509
g740,1666.86,3044.46,37.6033,37.6034
path742,1666.86,3063.26,37.6033,0
path744,1685.66,3044.46,0,37.6034
path746,1658.37,3036.01,54.5356,54.5509
path748,1688.35,2923.69,129.614,191.392
path750,1817.42,3827,99.1702,15.0329
path752,1536.59,3998.26,280.844,48.723
path754,1537.7,4046.17,280.075,106.724
g756,1741.5,4007.11,28.8385,117.58
path758,1749.17,4007.11,11.7708,111.183
path760,1748.15,4017.66,14.0639,4.07168
path762,1748.07,4028.72,14.064,4.06718
path764,1747.99,4039.78,14.0639,4.07157
path766,1747.91,4050.85,14.0639,4.0671
path768,1747.82,4061.91,14.0639,4.07157
path770,1747.74,4072.97,14.064,4.06816
path772,1747.66,4084.03,14.0639,4.07168
path774,1747.58,4095.1,14.0639,4.06721
path776,1747.49,4106.16,14.0639,4.07157
path778,1748.16,4023.01,14.0639,4.07157
path780,1748.07,4034.07,14.064,4.06707
path782,1747.99,4045.13,14.0639,4.07157
path784,1747.91,4056.2,14.0639,4.06721
path786,1747.83,4067.26,14.0639,4.07168
path788,1747.74,4078.32,14.064,4.06827
path790,1747.66,4089.38,14.0639,4.07157
