svg1337,124.278,214.409,9014.29,4459.87
path1,1205.71,3777.32,151.148,53.0025
path2,1538.73,3777.32,151.067,53.0025
path3,1356.48,3829.52,182.618,0.803948
Layer1000,1212.41,3749.64,137.896,76.7452
path4,1306.56,3788.93,14.756,14.756
path5,1306.56,3788.93,14.756,14.756
path6,1231.9,3749.64,29.2891,21.6253
path7,1240.68,3778.09,13.3636,36.9225
path8,1240.68,3778.09,13.3636,36.9225
path9,1240.98,3778.6,12.7635,3.39405
path10,1241.14,3781.42,12.7639,3.39432
path11,1240.98,3784.07,12.7635,3.39445
path12,1241.14,3786.89,12.7639,3.3955
path13,1240.98,3789.55,12.7635,3.39431
path14,1241.14,3792.37,12.7639,3.39445
path15,1240.98,3795.02,12.7635,3.39431
path16,1241.14,3797.84,12.7639,3.39445
path17,1240.98,3800.5,12.7635,3.3955
path18,1241.14,3803.32,12.7639,3.39405
path19,1240.98,3805.97,12.7634,3.39326
path20,1241.14,3808.79,12.7639,3.39432
path21,1241.14,3811.45,12.7639,3.39563
path22,1257.99,3801.43,48.1467,22.8933
path23,1212.41,3786.43,137.896,16.4232
path24,1212.41,3786.43,137.896,16.4232
path25,1303.52,3785.54,21.648,16.2667
path26,1303.52,3785.54,21.6468,16.2651
path27,1236.41,3783.65,22.0893,17.8677
path28,1236.41,3783.65,22.0893,17.8677
path29,1257.75,3786.76,46.0905,14.9775
path30,1214.85,3786.59,15.2012,15.1987
path31,1326.63,3786.99,21.6437,14.3104
path32,1257.99,3823.01,48.1467,3.3812
path33,1257.99,3823.01,48.1467,3.3812
path34,1218.56,3751.59,58.7557,34.7561
path35,1218.56,3751.59,58.7557,34.7561
path36,1215.23,3751.59,66.0892,8.0892
path37,1215.23,3751.59,66.0892,8.0892
path38,1215.23,3779.59,66.0892,8.08893
path39,1215.23,3779.59,66.0892,8.08893
path40,1284.56,3751.59,58.7557,34.7561
path41,1284.56,3751.59,58.7557,34.7561
path42,1281.23,3751.59,66.0892,8.0892
path43,1281.23,3751.59,66.0892,8.0892
path44,1281.23,3779.59,66.0892,8.08893
path45,1281.23,3779.59,66.0892,8.08893
Layer1001,1547.79,3749.64,137.896,76.7452
path46,1576.77,3788.93,14.756,14.756
path47,1576.77,3788.93,14.756,14.756
path48,1636.91,3749.64,29.2891,21.6253
path49,1644.05,3778.09,13.3637,36.9225
path50,1644.05,3778.09,13.3637,36.9225
path51,1644.35,3778.6,12.7636,3.39405
path52,1644.19,3781.42,12.7639,3.39432
path53,1644.35,3784.07,12.7636,3.39445
path54,1644.19,3786.89,12.7639,3.3955
path55,1644.35,3789.55,12.7636,3.39432
path56,1644.19,3792.37,12.7639,3.39445
path57,1644.35,3795.02,12.7636,3.39432
path58,1644.19,3797.84,12.7639,3.39445
path59,1644.35,3800.5,12.7637,3.3955
path60,1644.19,3803.32,12.7639,3.39405
path61,1644.35,3805.97,12.7635,3.39326
path62,1644.19,3808.79,12.7639,3.39432
path63,1644.19,3811.45,12.7639,3.39563
path64,1591.95,3801.43,48.1467,22.8933
path65,1547.79,3786.43,137.896,16.4232
path66,1547.79,3786.43,137.896,16.4232
path67,1572.92,3785.54,21.648,16.2667
path68,1572.92,3785.54,21.6468,16.2651
path69,1639.59,3783.65,22.0893,17.8677
path70,1639.59,3783.65,22.0893,17.8677
path71,1594.26,3786.76,46.0905,14.9775
path72,1668.04,3786.59,15.2012,15.1987
path73,1549.81,3786.99,21.6437,14.3104
path74,1591.95,3823.01,48.1467,3.3812
path75,1591.95,3823.01,48.1467,3.3812
path76,1620.77,3751.59,58.7557,34.7561
path77,1620.77,3751.59,58.7557,34.7561
path78,1616.77,3751.59,66.0892,8.0892
path79,1616.77,3751.59,66.0892,8.0892
path80,1616.77,3779.59,66.0892,8.08893
path81,1616.77,3779.59,66.0892,8.08893
path82,1554.77,3751.59,58.7557,34.7561
path83,1554.77,3751.59,58.7557,34.7561
path84,1550.77,3751.59,66.0892,8.0892
path85,1550.77,3751.59,66.0892,8.0892
path86,1550.77,3779.59,66.0892,8.08893
path87,1550.77,3779.59,66.0892,8.08893
Layer1002,3667.73,3747.42,100.646,144.425
path88,3697.86,3856.34,70.5119,33.4169
path89,3709.01,3776.65,28.2319,30.9209
path90,3680.18,3855.17,41.0703,27.5359
path91,3680.89,3856.01,39.739,25.8756
path92,3684.27,3856.77,32.9772,24.3579
path93,3687.16,3857.42,27.1984,23.0608
path94,3692.5,3858.62,16.5186,20.6637
path95,3695.29,3859.25,10.9324,19.4099
path96,3676.27,3844.2,77.3033,47.2819
path97,3692.32,3800.48,46.1248,54.2652
path98,3693.54,3794.76,54.3201,16.2867
path99,3693.54,3794.76,54.3204,16.2867
path100,3709.03,3791.42,25.6628,12.6489
path101,3709.03,3791.42,25.6628,12.6493
path102,3732.44,3796.67,13.9555,10.0217
path103,3732.44,3796.67,13.9553,10.0208
path104,3697.32,3788.79,13.9527,10.0224
path105,3697.32,3788.79,13.9536,10.0216
path106,3714.96,3751.63,27.8133,30.6965
path107,3720.68,3748.16,22.8715,9.01692
path108,3721.46,3747.42,22.0917,6.2899
path109,3725.17,3763.01,7.55262,7.56547
path110,3723.14,3863.42,19.7629,19.7626
path111,3677.81,3878.08,54.5801,13.7557
path112,3667.73,3840.84,16.8545,9.04092
Layer1003,3749.12,3766.2,100.646,144.425
path113,3779.26,3875.12,70.5119,33.4168
path114,3790.41,3795.44,28.2317,30.9209
path115,3761.58,3873.96,41.0703,27.5357
path116,3762.29,3874.8,39.739,25.8756
path117,3765.67,3875.56,32.9772,24.3579
path118,3768.56,3876.21,27.1984,23.0609
path119,3773.9,3877.41,16.5186,20.6637
path120,3776.69,3878.03,10.9324,19.4099
path121,3757.67,3862.99,77.3033,47.2817
path122,3773.72,3819.27,46.1248,54.2652
path123,3774.94,3813.55,54.3201,16.2868
path124,3774.94,3813.55,54.3204,16.2867
path125,3790.43,3810.2,25.6628,12.6489
path126,3790.43,3810.2,25.6628,12.6492
path127,3813.84,3815.46,13.9555,10.0217
path128,3813.84,3815.46,13.9553,10.0208
path129,3778.72,3807.58,13.9527,10.0223
path130,3778.72,3807.58,13.9536,10.0216
path131,3796.36,3770.42,27.8133,30.6966
path132,3802.08,3766.95,22.8715,9.01692
path133,3802.86,3766.2,22.0917,6.29002
path134,3806.57,3781.8,7.55262,7.56543
path135,3804.54,3882.21,19.7629,19.7626
path136,3759.21,3896.87,54.5801,13.7556
path137,3749.12,3859.62,16.8545,9.04105
Layer1004,3832.73,3785.82,100.646,144.425
path138,3862.86,3894.74,70.512,33.4168
path139,3874.01,3815.05,28.2317,30.9209
path140,3845.18,3893.58,41.0703,27.5357
path141,3845.89,3894.42,39.7392,25.8756
path142,3849.27,3895.17,32.9772,24.358
path143,3852.16,3895.82,27.1984,23.0608
path144,3857.5,3897.02,16.5186,20.6637
path145,3860.29,3897.65,10.9324,19.4099
path146,3841.27,3882.61,77.3033,47.2817
path147,3857.32,3838.89,46.1248,54.2652
path148,3858.54,3833.17,54.3201,16.2867
path149,3858.54,3833.17,54.3205,16.2867
path150,3874.03,3829.82,25.6628,12.6489
path151,3874.03,3829.82,25.6628,12.6492
path152,3897.44,3835.08,13.9555,10.0217
path153,3897.45,3835.08,13.9553,10.0208
path154,3862.32,3827.19,13.9527,10.0223
path155,3862.32,3827.19,13.9536,10.0216
path156,3879.96,3790.04,27.8133,30.6966
path157,3885.68,3786.56,22.8715,9.01692
path158,3886.46,3785.82,22.0917,6.29002
path159,3890.17,3801.41,7.55262,7.56542
path160,3888.14,3901.83,19.7629,19.7626
path161,3842.81,3916.49,54.5801,13.7556
path162,3832.73,3879.24,16.8545,9.04105
Layer1005,3916.25,3804.81,100.646,144.425
path163,3946.39,3913.73,70.5119,33.4168
path164,3957.53,3834.04,28.2317,30.9209
path165,3928.71,3912.56,41.0703,27.5357
path166,3929.41,3913.4,39.739,25.8756
path167,3932.8,3914.16,32.9772,24.3579
path168,3935.69,3914.81,27.1984,23.0608
path169,3941.03,3916.01,16.5186,20.6637
path170,3943.82,3916.64,10.9324,19.4099
path171,3924.8,3901.59,77.3033,47.2817
path172,3940.84,3857.87,46.1248,54.2652
path173,3942.07,3852.15,54.3201,16.2868
path174,3942.07,3852.15,54.3204,16.2867
path175,3957.55,3848.81,25.6628,12.6489
path176,3957.55,3848.81,25.6628,12.6492
path177,3980.97,3854.06,13.9555,10.0217
path178,3980.97,3854.06,13.9553,10.0208
path179,3945.85,3846.18,13.9527,10.0223
path180,3945.85,3846.18,13.9536,10.0216
path181,3963.49,3809.02,27.8133,30.6966
path182,3969.21,3805.55,22.8715,9.01692
path183,3969.99,3804.81,22.0917,6.29002
path184,3973.7,3820.4,7.55262,7.56543
path185,3971.67,3920.82,19.7629,19.7626
path186,3926.34,3935.48,54.5801,13.7556
path187,3916.25,3898.23,16.8545,9.04105
Layer1006,3999.76,3824.09,100.646,144.425
path188,4029.9,3933.01,70.5119,33.4169
path189,4041.04,3853.33,28.2319,30.9211
path190,4012.22,3931.85,41.0703,27.5359
path191,4012.92,3932.69,39.739,25.8756
path192,4016.3,3933.45,32.9772,24.3579
path193,4019.19,3934.1,27.1985,23.0608
path194,4024.53,3935.3,16.5186,20.6637
path195,4027.33,3935.92,10.9324,19.4099
path196,4008.31,3920.88,77.3033,47.2819
path197,4024.35,3877.16,46.1248,54.2652
path198,4025.57,3871.44,54.3201,16.2867
path199,4025.57,3871.44,54.3204,16.2867
path200,4041.06,3868.09,25.6628,12.6489
path201,4041.06,3868.09,25.6628,12.6493
path202,4064.48,3873.35,13.9555,10.0217
path203,4064.48,3873.35,13.9553,10.0207
path204,4029.36,3865.47,13.9525,10.0224
path205,4029.36,3865.47,13.9537,10.0216
path206,4046.99,3828.31,27.8133,30.6965
path207,4052.72,3824.84,22.8716,9.01692
path208,4053.5,3824.09,22.0916,6.2899
path209,4057.21,3839.69,7.55262,7.56547
path210,4055.17,3940.1,19.7629,19.7626
path211,4009.85,3954.76,54.5801,13.7557
path212,3999.76,3917.51,16.8545,9.04092
Layer1007,4084.08,3843.57,100.646,144.425
path213,4114.21,3952.49,70.5119,33.4168
path214,4125.36,3872.81,28.2319,30.9211
path215,4096.53,3951.33,41.0703,27.5359
path216,4097.24,3952.17,39.739,25.8756
path217,4100.62,3952.93,32.9772,24.3579
path218,4103.51,3953.58,27.1984,23.0608
path219,4108.85,3954.77,16.5186,20.6637
path220,4111.64,3955.4,10.9324,19.4099
path221,4092.62,3940.36,77.3033,47.2819
path222,4108.67,3896.64,46.1248,54.2652
path223,4109.89,3890.92,54.3201,16.2867
path224,4109.89,3890.92,54.3204,16.2868
path225,4125.38,3887.57,25.6628,12.6489
path226,4125.38,3887.57,25.6628,12.6493
path227,4148.8,3892.83,13.9555,10.0217
path228,4148.8,3892.83,13.9553,10.0207
path229,4113.67,3884.94,13.9527,10.0224
path230,4113.67,3884.94,13.9536,10.0216
path231,4131.31,3847.79,27.8133,30.6965
path232,4137.03,3844.31,22.8715,9.01692
path233,4137.81,3843.57,22.0917,6.28992
path234,4141.52,3859.16,7.55262,7.56547
path235,4139.49,3959.58,19.7629,19.7626
path236,4094.16,3974.24,54.5801,13.7557
path237,4084.08,3936.99,16.8545,9.04092
path238,1689.41,3771.54,2591.65,208.275
path239,1689.41,4231.91,2591.65,208.275
path240,1690.25,3829.43,305.065,116.246
Layer1008,1911.14,3786.88,32.4862,128.082
path241,1920.58,3786.88,12.8227,121.109
path242,1919.48,3798.38,15.6965,4.62733
path243,1919.39,3810.43,15.6967,4.622
path244,1919.3,3822.48,15.6965,4.62747
path245,1919.21,3834.53,15.6965,4.62187
path246,1919.12,3846.57,15.6965,4.62733
path247,1919.03,3858.63,15.6967,4.6232
path248,1918.94,3870.67,15.6965,4.62747
path249,1918.85,3882.73,15.6965,4.622
path250,1918.76,3894.77,15.6965,4.62733
path251,1919.48,3804.2,15.6965,4.62733
path252,1919.39,3816.26,15.6967,4.62187
